,0,1,2,3
5080,5080,1504368509.482466,951,531
5081,5081,1504368509.5824904,951,518
5082,5082,1504368509.682515,950,517
5083,5083,1504368509.7825394,950,512
5084,5084,1504368509.8825638,950,512
5085,5085,1504368509.9825883,950,512
5086,5086,1504368510.0826128,960,480
5087,5087,1504368510.1826372,965,469
5088,5088,1504368510.2826614,965,469
5089,5089,1504368510.3826878,981,450
5090,5090,1504368510.4827106,1032,418
5091,5091,1504368510.582735,1068,401
5092,5092,1504368510.6827593,1126,380
5093,5093,1504368510.7827837,1211,366
5094,5094,1504368510.8828082,1351,354
5095,5095,1504368510.9828331,1472,350
5096,5096,1504368511.0828576,1583,352
5097,5097,1504368511.1828816,1649,358
5098,5098,1504368511.2829058,1671,360
5099,5099,1504368511.3829303,1707,363
5100,5100,1504368511.4829557,1724,364
5101,5101,1504368511.5829794,1724,364
5102,5102,1504368511.683004,1724,364
5103,5103,1504368511.783029,1724,364
5104,5104,1504368511.8830526,1724,364
5105,5105,1504368511.9830775,1724,364
5106,5106,1504368512.0831015,1724,368
5107,5107,1504368512.1831257,1688,393
5108,5108,1504368512.2831502,1561,420
5109,5109,1504368512.3831747,1401,444
5110,5110,1504368512.4831991,1395,447
5111,5111,1504368512.5832233,1410,460
5112,5112,1504368512.683248,1470,492
5113,5113,1504368512.7832725,1495,510
5114,5114,1504368512.8832972,1501,547
5115,5115,1504368512.9833212,1500,560
5116,5116,1504368513.0833457,1449,592
5117,5117,1504368513.18337,1356,627
5118,5118,1504368513.2833946,1359,624
5119,5119,1504368513.3834193,1453,608
5120,5120,1504368513.4834435,1461,621
5121,5121,1504368513.583468,1305,696
5122,5122,1504368513.6834934,1151,725
5123,5123,1504368513.783517,1157,720
5124,5124,1504368513.883541,1322,689
5125,5125,1504368513.9835658,1398,675
5126,5126,1504368514.08359,1380,677
5127,5127,1504368514.1836145,1262,696
5128,5128,1504368514.283639,1190,710
5129,5129,1504368514.3836637,1216,672
5130,5130,1504368514.4836879,1327,615
5131,5131,1504368514.5837123,1341,614
5132,5132,1504368514.6837368,1234,692
5133,5133,1504368514.783761,1041,762
5134,5134,1504368514.8837855,1022,773
5135,5135,1504368514.98381,1021,770
5136,5136,1504368515.0838344,1026,663
5137,5137,1504368515.1838589,1234,626
5138,5138,1504368515.2838838,1436,795
5139,5139,1504368515.383908,1465,829
5140,5140,1504368515.4839327,1462,837
5141,5141,1504368515.5839567,1545,829
5142,5142,1504368515.6839812,1655,809
5143,5143,1504368515.7840054,1727,774
5144,5144,1504368515.8840296,1726,778
5145,5145,1504368515.9840543,1629,830
5146,5146,1504368516.084079,1532,859
5147,5147,1504368516.1841037,1530,861
5148,5148,1504368516.2841277,1530,861
5149,5149,1504368516.3841517,1530,861
5150,5150,1504368516.4841769,1530,861
5151,5151,1504368516.5842016,1530,861
5152,5152,1504368516.6842253,1530,861
5153,5153,1504368516.7842507,1541,869
5154,5154,1504368516.8842745,1577,875
5155,5155,1504368516.9842987,1631,878
5156,5156,1504368517.0843232,1649,879
5157,5157,1504368517.1843476,1678,862
5158,5158,1504368517.284372,1746,770
5159,5159,1504368517.3843968,1833,503
5160,5160,1504368517.4844213,1843,410
5161,5161,1504368517.5844462,1843,389
5162,5162,1504368517.6844697,1843,389
5163,5163,1504368517.7844944,1843,389
5164,5164,1504368517.8845184,1842,389
5165,5165,1504368517.984543,1759,379
5166,5166,1504368518.0845675,1745,377
5167,5167,1504368518.1845922,1743,377
5168,5168,1504368518.2846165,1743,377
5169,5169,1504368518.3846407,1743,377
5170,5170,1504368518.4846654,1743,377
5171,5171,1504368518.5846896,1730,379
5172,5172,1504368518.6847148,1530,395
5173,5173,1504368518.784739,1212,427
5174,5174,1504368518.8847632,1026,443
5175,5175,1504368518.9847877,1015,443
5176,5176,1504368519.084812,1059,460
5177,5177,1504368519.1848364,1402,582
5178,5178,1504368519.284861,1598,622
5179,5179,1504368519.3848848,1505,602
5180,5180,1504368519.4849095,977,497
5181,5181,1504368519.584934,877,487
5182,5182,1504368519.6849585,877,487
5183,5183,1504368519.784983,877,487
5184,5184,1504368519.8850074,877,487
5185,5185,1504368519.9850318,878,477
5186,5186,1504368520.0850563,890,455
5187,5187,1504368520.1850808,955,474
5188,5188,1504368520.285105,1368,741
5189,5189,1504368520.3851304,1614,827
5190,5190,1504368520.485154,1690,869
5191,5191,1504368520.5851784,1712,883
5192,5192,1504368520.6852028,1722,884
5193,5193,1504368520.7852273,1779,892
5194,5194,1504368520.8852518,1819,893
5195,5195,1504368520.9852765,1823,893
5196,5196,1504368521.0853007,1823,893
5197,5197,1504368521.185325,1823,893
5198,5198,1504368521.2853491,1832,864
5199,5199,1504368521.3853738,1869,739
5200,5200,1504368521.4853983,1894,585
5201,5201,1504368521.5854228,1912,505
5202,5202,1504368521.6854475,1901,472
5203,5203,1504368521.7854717,1865,446
5204,5204,1504368521.885496,1816,428
5205,5205,1504368521.9855208,1747,415
5206,5206,1504368522.085545,1694,407
5207,5207,1504368522.1855693,1694,407
5208,5208,1504368522.2855937,1694,407
5209,5209,1504368522.3856182,1678,406
5210,5210,1504368522.4856427,1576,390
5211,5211,1504368522.5856671,1501,408
5212,5212,1504368522.6856916,1171,698
5213,5213,1504368522.7857163,1074,853
5214,5214,1504368522.8857405,1049,877
5215,5215,1504368522.9857652,1025,888
5216,5216,1504368523.0857892,1019,892
5217,5217,1504368523.1858134,1019,892
5218,5218,1504368523.2858381,1019,892
5219,5219,1504368523.3858626,1018,892
5220,5220,1504368523.485887,1018,892
5221,5221,1504368523.5859115,1018,892
5222,5222,1504368523.685936,1018,892
5223,5223,1504368523.7859607,1018,892
5224,5224,1504368523.885985,1126,953
5225,5225,1504368523.9860091,1208,987
5226,5226,1504368524.086034,1298,1002
5227,5227,1504368524.1860588,1458,1020
5228,5228,1504368524.2860825,1615,1030
5229,5229,1504368524.3861072,1705,1030
5230,5230,1504368524.4861314,1713,1030
5231,5231,1504368524.5861561,1737,1021
5232,5232,1504368524.6861804,1756,1018
5233,5233,1504368524.7862048,1756,1018
5234,5234,1504368524.8862293,1756,1018
5235,5235,1504368524.9862535,1756,1018
5236,5236,1504368525.086278,1754,1020
5237,5237,1504368525.1863024,1374,758
5238,5238,1504368525.2863271,586,283
5239,5239,1504368525.3863518,543,270
5240,5240,1504368525.4863756,543,270
5241,5241,1504368525.5864003,543,270
5242,5242,1504368525.6864245,543,270
5243,5243,1504368525.7864492,543,270
5244,5244,1504368525.8864734,543,270
5245,5245,1504368525.986498,543,270
5246,5246,1504368526.0865223,543,270
5247,5247,1504368526.1865475,543,270
5248,5248,1504368526.2865713,543,270
5249,5249,1504368526.3865957,543,270
5250,5250,1504368526.4866202,543,270
5251,5251,1504368526.5866446,543,270
5252,5252,1504368526.6866693,543,270
5253,5253,1504368526.7866938,543,270
5254,5254,1504368526.8867178,543,270
5255,5255,1504368526.9867423,543,270
5256,5256,1504368527.0867667,543,270
5257,5257,1504368527.1867912,543,270
5258,5258,1504368527.2868156,543,270
5259,5259,1504368527.38684,543,270
5260,5260,1504368527.4868646,543,270
5261,5261,1504368527.5868895,543,270
5262,5262,1504368527.6869135,543,270
5263,5263,1504368527.7869377,543,270
5264,5264,1504368527.8869624,533,297
5265,5265,1504368527.9869866,516,377
5266,5266,1504368528.087011,499,544
5267,5267,1504368528.1870358,485,648
5268,5268,1504368528.2870603,478,701
5269,5269,1504368528.3870847,487,780
5270,5270,1504368528.4871085,532,841
5271,5271,1504368528.5871334,591,877
5272,5272,1504368528.6871576,714,899
5273,5273,1504368528.7871833,757,906
5274,5274,1504368528.8872068,757,906
5275,5275,1504368528.987231,757,906
5276,5276,1504368529.0872555,757,906
5277,5277,1504368529.18728,757,906
5278,5278,1504368529.2873044,749,904
5279,5279,1504368529.3873289,728,898
5280,5280,1504368529.487353,674,870
5281,5281,1504368529.5873783,632,836
5282,5282,1504368529.6874037,584,775
5283,5283,1504368529.7874265,551,706
5284,5284,1504368529.887451,550,642
5285,5285,1504368529.9874754,553,540
5286,5286,1504368530.0875,562,443
5287,5287,1504368530.1875246,564,421
5288,5288,1504368530.2875488,564,421
5289,5289,1504368530.3875735,568,416
5290,5290,1504368530.4875977,616,373
5291,5291,1504368530.5876224,630,357
5292,5292,1504368530.6876466,667,339
5293,5293,1504368530.7876709,710,330
5294,5294,1504368530.8876953,710,330
5295,5295,1504368530.9877198,710,330
5296,5296,1504368531.0877445,761,327
5297,5297,1504368531.1877687,1011,325
5298,5298,1504368531.2877934,1311,342
5299,5299,1504368531.3878174,1367,348
5300,5300,1504368531.4878418,1353,358
5301,5301,1504368531.5878663,1094,469
5302,5302,1504368531.687891,833,581
5303,5303,1504368531.7879157,789,632
5304,5304,1504368531.8879397,787,637
5305,5305,1504368531.9879642,793,626
5306,5306,1504368532.0879893,821,591
5307,5307,1504368532.188013,883,482
5308,5308,1504368532.2880373,893,442
5309,5309,1504368532.3880618,893,442
5310,5310,1504368532.4880862,893,442
5311,5311,1504368532.5881107,893,442
5312,5312,1504368532.688136,893,443
5313,5313,1504368532.7881596,893,443
5314,5314,1504368532.888184,893,443
5315,5315,1504368532.9882085,893,443
5316,5316,1504368533.088233,893,443
5317,5317,1504368533.1882572,893,443
5318,5318,1504368533.2882822,893,443
5319,5319,1504368533.3883061,893,443
5320,5320,1504368533.4883306,893,443
5321,5321,1504368533.588355,893,443
5322,5322,1504368533.6883798,893,443
5323,5323,1504368533.7884042,893,443
5324,5324,1504368533.8884284,893,443
5325,5325,1504368533.988453,1042,439
5326,5326,1504368534.0884771,1515,445
5327,5327,1504368534.1885016,1755,459
5328,5328,1504368534.2885263,1782,459
5329,5329,1504368534.3885505,1792,456
5330,5330,1504368534.488575,1802,450
5331,5331,1504368534.5885994,1802,449
5332,5332,1504368534.6886241,1802,449
5333,5333,1504368534.7886484,1802,449
5334,5334,1504368534.8886726,1802,449
5335,5335,1504368534.9886968,1692,432
5336,5336,1504368535.0887215,1676,430
5337,5337,1504368535.188746,1676,430
5338,5338,1504368535.2887704,1676,430
5339,5339,1504368535.388795,1676,430
5340,5340,1504368535.4888194,1676,430
5341,5341,1504368535.5888438,1676,430
5342,5342,1504368535.6888685,1676,430
5343,5343,1504368535.7888927,1676,430
5344,5344,1504368535.8889172,1661,431
5345,5345,1504368535.9889421,1521,429
5346,5346,1504368536.0889657,1431,435
5347,5347,1504368536.188991,1357,475
5348,5348,1504368536.2890148,1341,493
5349,5349,1504368536.3890395,1340,496
5350,5350,1504368536.4890637,1333,505
5351,5351,1504368536.5890882,1339,505
5352,5352,1504368536.689113,1420,498
5353,5353,1504368536.789137,1422,507
5354,5354,1504368536.8891613,1218,628
5355,5355,1504368536.9891863,1061,722
5356,5356,1504368537.0892103,1132,723
5357,5357,1504368537.1892347,1470,728
5358,5358,1504368537.2892592,1583,702
5359,5359,1504368537.3892841,1571,691
5360,5360,1504368537.4893084,1380,646
5361,5361,1504368537.5893326,1106,606
5362,5362,1504368537.6893568,1120,606
5363,5363,1504368537.7893815,1364,638
5364,5364,1504368537.8894057,1491,687
5365,5365,1504368537.9894302,1332,769
5366,5366,1504368538.0894547,1149,795
5367,5367,1504368538.1894789,1059,786
5368,5368,1504368538.2895038,873,708
5369,5369,1504368538.3895292,845,653
5370,5370,1504368538.4895525,1019,751
5371,5371,1504368538.5895774,1382,934
5372,5372,1504368538.6896012,1674,873
5373,5373,1504368538.7896256,1829,717
5374,5374,1504368538.88965,1885,556
5375,5375,1504368538.9896743,1896,523
5376,5376,1504368539.0896993,1882,520
5377,5377,1504368539.1897235,1718,469
5378,5378,1504368539.2897477,1582,399
5379,5379,1504368539.3897724,1578,397
5380,5380,1504368539.4897964,1578,397
5381,5381,1504368539.5898216,1578,397
5382,5382,1504368539.6898456,1578,397
5383,5383,1504368539.78987,1582,398
5384,5384,1504368539.8898957,1666,397
5385,5385,1504368539.9899197,1704,382
5386,5386,1504368540.0899432,1704,381
5387,5387,1504368540.189968,1704,381
5388,5388,1504368540.2899923,1704,381
5389,5389,1504368540.390017,1704,381
5390,5390,1504368540.490041,1704,381
5391,5391,1504368540.5900657,1569,367
5392,5392,1504368540.6900907,1413,347
5393,5393,1504368540.7901144,1337,338
5394,5394,1504368540.8901389,1255,332
5395,5395,1504368540.9901645,1168,317
5396,5396,1504368541.090188,1143,319
5397,5397,1504368541.1902144,1143,319
5398,5398,1504368541.2902372,1143,319
5399,5399,1504368541.3902612,1142,319
5400,5400,1504368541.4902859,1141,322
5401,5401,1504368541.5903099,1243,526
5402,5402,1504368541.690335,1467,756
5403,5403,1504368541.790359,1490,801
5404,5404,1504368541.8903832,1488,829
5405,5405,1504368541.9904077,1486,833
5406,5406,1504368542.0904322,1474,841
5407,5407,1504368542.1904573,1411,833
5408,5408,1504368542.290481,1264,803
5409,5409,1504368542.3905058,1126,784
5410,5410,1504368542.49053,1080,757
5411,5411,1504368542.5905542,1057,662
5412,5412,1504368542.6905787,1163,573
5413,5413,1504368542.7906034,1372,552
5414,5414,1504368542.8906276,1423,558
5415,5415,1504368542.9906533,1440,620
5416,5416,1504368543.0906765,1428,742
5417,5417,1504368543.190701,1378,817
5418,5418,1504368543.2907257,1263,829
5419,5419,1504368543.3907497,1086,769
5420,5420,1504368543.4907742,1078,721
5421,5421,1504368543.5907986,1167,650
5422,5422,1504368543.690823,1311,636
5423,5423,1504368543.7908475,1405,669
5424,5424,1504368543.890872,1439,723
5425,5425,1504368543.9908965,1415,775
5426,5426,1504368544.0909214,1251,749
5427,5427,1504368544.1909454,1150,678
5428,5428,1504368544.2909696,1174,631
5429,5429,1504368544.3909938,1190,619
5430,5430,1504368544.4910185,1268,630
5431,5431,1504368544.5910432,1319,637
5432,5432,1504368544.6910675,1321,644
5433,5433,1504368544.791092,1333,671
5434,5434,1504368544.8911164,1313,698
5435,5435,1504368544.9911406,1302,707
5436,5436,1504368545.0911653,1234,700
5437,5437,1504368545.1911895,1166,663
5438,5438,1504368545.2912138,1168,616
5439,5439,1504368545.3912392,1249,611
5440,5440,1504368545.491263,1261,620
5441,5441,1504368545.5912876,1263,654
5442,5442,1504368545.6913118,1263,666
5443,5443,1504368545.7913363,1287,639
5444,5444,1504368545.891361,1319,625
5445,5445,1504368545.991385,1273,729
5446,5446,1504368546.0914094,1263,743
5447,5447,1504368546.191434,1247,704
5448,5448,1504368546.2914584,1264,619
5449,5449,1504368546.3914826,1317,619
5450,5450,1504368546.4915073,1333,640
5451,5451,1504368546.5915318,1331,668
5452,5452,1504368546.6915562,1281,718
5453,5453,1504368546.791581,1257,735
5454,5454,1504368546.8916047,1255,736
5455,5455,1504368546.9916296,1239,710
5456,5456,1504368547.0916538,1275,659
5457,5457,1504368547.191678,1308,644
5458,5458,1504368547.2917037,1304,656
5459,5459,1504368547.3917272,1283,672
5460,5460,1504368547.4917517,1241,686
5461,5461,1504368547.5917761,1215,712
5462,5462,1504368547.6918,1223,735
5463,5463,1504368547.7918248,1341,723
5464,5464,1504368547.8918495,1400,670
5465,5465,1504368547.9918742,1403,627
5466,5466,1504368548.0918982,1339,607
5467,5467,1504368548.1919227,1267,662
5468,5468,1504368548.2919471,1262,742
5469,5469,1504368548.3919718,1264,745
5470,5470,1504368548.4919963,1264,738
5471,5471,1504368548.5920205,1265,651
5472,5472,1504368548.6920445,1269,624
5473,5473,1504368548.7920692,1283,640
5474,5474,1504368548.8920937,1327,730
5475,5475,1504368548.9921181,1298,785
5476,5476,1504368549.0921428,1218,760
5477,5477,1504368549.192167,1195,727
5478,5478,1504368549.2921917,1266,663
5479,5479,1504368549.392216,1402,635
5480,5480,1504368549.4922402,1425,651
5481,5481,1504368549.592265,1296,670
5482,5482,1504368549.692289,1147,643
5483,5483,1504368549.7923138,1162,630
5484,5484,1504368549.892338,1315,663
5485,5485,1504368549.9923625,1424,736
5486,5486,1504368550.092387,1417,736
5487,5487,1504368550.1924114,1267,684
5488,5488,1504368550.292436,1227,664
5489,5489,1504368550.3924606,1239,663
5490,5490,1504368550.4924848,1286,688
5491,5491,1504368550.592509,1306,697
5492,5492,1504368550.6925335,1381,730
5493,5493,1504368550.792558,1387,732
5494,5494,1504368550.892583,1388,728
5495,5495,1504368550.9926069,1394,693
5496,5496,1504368551.0926313,1420,674
5497,5497,1504368551.1926558,1471,666
5498,5498,1504368551.2926805,1472,667
5499,5499,1504368551.3927045,1463,666
5500,5500,1504368551.4927292,1434,615
5501,5501,1504368551.5927534,1446,581
5502,5502,1504368551.6927779,1446,581
5503,5503,1504368551.7928023,1425,606
5504,5504,1504368551.8928268,1356,591
5505,5505,1504368551.9928515,1345,588
5506,5506,1504368552.0928757,1345,588
5507,5507,1504368552.1929002,1393,686
5508,5508,1504368552.2929244,1424,744
5509,5509,1504368552.392949,1424,744
5510,5510,1504368552.4929733,1413,752
5511,5511,1504368552.5929978,1413,752
5512,5512,1504368552.6930223,1394,758
5513,5513,1504368552.793047,1284,753
5514,5514,1504368552.8930712,1181,731
5515,5515,1504368552.9930956,1174,723
5516,5516,1504368553.0931203,1137,705
5517,5517,1504368553.1931446,1105,620
5518,5518,1504368553.2931688,1111,543
5519,5519,1504368553.3931932,1114,518
5520,5520,1504368553.4932177,1114,517
5521,5521,1504368553.5932422,1148,510
5522,5522,1504368553.6932666,1220,501
5523,5523,1504368553.7932913,1264,476
5524,5524,1504368553.8933156,1289,472
5525,5525,1504368553.99334,1289,472
5526,5526,1504368554.093365,1285,476
5527,5527,1504368554.1933887,1148,532
5528,5528,1504368554.2934134,1101,549
5529,5529,1504368554.3934374,1101,551
5530,5530,1504368554.493462,1101,551
5531,5531,1504368554.5934868,1077,583
5532,5532,1504368554.693511,1014,641
5533,5533,1504368554.7935357,1010,644
5534,5534,1504368554.893561,1010,644
5535,5535,1504368554.9935844,1004,644
5536,5536,1504368555.0936089,1075,660
5537,5537,1504368555.1936333,1348,733
5538,5538,1504368555.2936575,1391,743
5539,5539,1504368555.393682,1486,737
5540,5540,1504368555.4937065,1500,723
5541,5541,1504368555.593731,1500,723
5542,5542,1504368555.6937554,1500,723
5543,5543,1504368555.7937799,1500,723
5544,5544,1504368555.8938043,1500,723
5545,5545,1504368555.9938288,1531,726
5546,5546,1504368556.093853,1603,701
5547,5547,1504368556.1938775,1611,600
5548,5548,1504368556.2939017,1620,536
5549,5549,1504368556.3939264,1611,538
5550,5550,1504368556.493951,1404,558
5551,5551,1504368556.5939755,1375,553
5552,5552,1504368556.6940002,1374,552
5553,5553,1504368556.7940242,1374,551
5554,5554,1504368556.8940487,1268,663
5555,5555,1504368556.994073,1237,671
5556,5556,1504368557.0940979,1236,671
5557,5557,1504368557.1941218,1313,714
5558,5558,1504368557.294146,1365,741
5559,5559,1504368557.3941708,1353,742
